Freq.	V(n001)/I(Re)
2.50034536169638e+001	-1.24589561598192e+001    -2.18734942006361e+000
2.50610925303206e+001	-1.24592319002072e+001    -2.19286166268504e+000
2.51188643150953e+001	-1.24595091518682e+001    -2.19839007735797e+000
2.51767692775881e+001	-1.24597879242241e+001    -2.20393472794919e+000
2.52348077248053e+001	-1.24600682267663e+001    -2.20949567865142e+000
2.52929799644609e+001	-1.24603500690567e+001    -2.21507299403808e+000
2.53512863049786e+001	-1.24606334607281e+001    -2.22066673905584e+000
2.54097270554925e+001	-1.24609184114848e+001    -2.22627697901009e+000
2.54683025258499e+001	-1.24612049311037e+001    -2.23190377958692e+000
2.55270130266120e+001	-1.24614930294344e+001    -2.23754720686023e+000
2.55858588690559e+001	-1.24617827163999e+001    -2.24320732725541e+000
2.56448403651767e+001	-1.24620740019977e+001    -2.24888420762219e+000
2.57039578276881e+001	-1.24623668963000e+001    -2.25457791515447e+000
2.57632115700252e+001	-1.24626614094547e+001    -2.26028851746319e+000
2.58226019063454e+001	-1.24629575516859e+001    -2.26601608252897e+000
2.58821291515304e+001	-1.24632553332945e+001    -2.27176067874953e+000
2.59417936211876e+001	-1.24635547646592e+001    -2.27752237491036e+000
2.60015956316522e+001	-1.24638558562370e+001    -2.28330124018502e+000
2.60615354999884e+001	-1.24641586185639e+001    -2.28909734418221e+000
2.61216135439915e+001	-1.24644630622557e+001    -2.29491075688763e+000
2.61818300821893e+001	-1.24647691980087e+001    -2.30074154870043e+000
2.62421854338439e+001	-1.24650770366004e+001    -2.30658979044772e+000
2.63026799189533e+001	-1.24653865888904e+001    -2.31245555336998e+000
2.63633138582533e+001	-1.24656978658208e+001    -2.31833890912115e+000
2.64240875732189e+001	-1.24660108784174e+001    -2.32423992978313e+000
2.64850013860665e+001	-1.24663256377901e+001    -2.33015868785489e+000
2.65460556197548e+001	-1.24666421551339e+001    -2.33609525627427e+000
2.66072505979875e+001	-1.24669604417296e+001    -2.34204970841080e+000
2.66685866452142e+001	-1.24672805089446e+001    -2.34802211807286e+000
2.67300640866326e+001	-1.24676023682337e+001    -2.35401255949689e+000
2.67916832481898e+001	-1.24679260311400e+001    -2.36002110737638e+000
2.68534444565845e+001	-1.24682515092956e+001    -2.36604783684381e+000
2.69153480392686e+001	-1.24685788144222e+001    -2.37209282348145e+000
2.69773943244486e+001	-1.24689079583327e+001    -2.37815614333965e+000
2.70395836410879e+001	-1.24692389529312e+001    -2.38423787289680e+000
2.71019163189079e+001	-1.24695718102141e+001    -2.39033808912839e+000
2.71643926883902e+001	-1.24699065422715e+001    -2.39645686944530e+000
2.72270130807785e+001	-1.24702431612873e+001    -2.40259429174094e+000
2.72897778280798e+001	-1.24705816795405e+001    -2.40875043438054e+000
2.73526872630665e+001	-1.24709221094061e+001    -2.41492537618636e+000
2.74157417192782e+001	-1.24712644633558e+001    -2.42111919650342e+000
2.74789415310234e+001	-1.24716087539592e+001    -2.42733197510841e+000
2.75422870333811e+001	-1.24719549938843e+001    -2.43356379230429e+000
2.76057785622029e+001	-1.24723031958991e+001    -2.43981472886581e+000
2.76694164541145e+001	-1.24726533728718e+001    -2.44608486607215e+000
2.77332010465178e+001	-1.24730055377721e+001    -2.45237428569608e+000
2.77971326775923e+001	-1.24733597036725e+001    -2.45868307000765e+000
2.78612116862971e+001	-1.24737158837487e+001    -2.46501130180311e+000
2.79254384123728e+001	-1.24740740912807e+001    -2.47135906439424e+000
2.79898131963430e+001	-1.24744343396541e+001    -2.47772644155368e+000
2.80543363795165e+001	-1.24747966423611e+001    -2.48411351763852e+000
2.81190083039888e+001	-1.24751610130011e+001    -2.49052037749955e+000
2.81838293126439e+001	-1.24755274652820e+001    -2.49694710652845e+000
2.82487997491564e+001	-1.24758960130214e+001    -2.50339379061775e+000
2.83139199579932e+001	-1.24762666701475e+001    -2.50986051625192e+000
2.83791902844149e+001	-1.24766394507000e+001    -2.51634737041260e+000
2.84446110744785e+001	-1.24770143688315e+001    -2.52285444062607e+000
2.85101826750385e+001	-1.24773914388083e+001    -2.52938181499951e+000
2.85759054337488e+001	-1.24777706750117e+001    -2.53592958217749e+000
2.86417796990652e+001	-1.24781520919393e+001    -2.54249783135999e+000
2.87078058202463e+001	-1.24785357042056e+001    -2.54908665231710e+000
2.87739841473560e+001	-1.24789215265435e+001    -2.55569613538166e+000
2.88403150312654e+001	-1.24793095738055e+001    -2.56232637146757e+000
2.89067988236541e+001	-1.24796998609647e+001    -2.56897745205142e+000
2.89734358770126e+001	-1.24800924031161e+001    -2.57564946922361e+000
2.90402265446438e+001	-1.24804872154778e+001    -2.58234251563008e+000
2.91071711806654e+001	-1.24808843133920e+001    -2.58905668451958e+000
2.91742701400110e+001	-1.24812837123265e+001    -2.59579206973642e+000
2.92415237784327e+001	-1.24816854278758e+001    -2.60254876575325e+000
2.93089324525025e+001	-1.24820894757626e+001    -2.60932686760552e+000
2.93764965196146e+001	-1.24824958718385e+001    -2.61612647096794e+000
2.94442163379869e+001	-1.24829046320860e+001    -2.62294767212903e+000
2.95120922666632e+001	-1.24833157726191e+001    -2.62979056799831e+000
2.95801246655148e+001	-1.24837293096852e+001    -2.63665525612457e+000
2.96483138952427e+001	-1.24841452596662e+001    -2.64354183466317e+000
2.97166603173796e+001	-1.24845636390797e+001    -2.65045040244510e+000
2.97851642942912e+001	-1.24849844645805e+001    -2.65738105890784e+000
2.98538261891789e+001	-1.24854077529621e+001    -2.66433390416454e+000
2.99226463660812e+001	-1.24858335211579e+001    -2.67130903897132e+000
2.99916251898758e+001	-1.24862617862427e+001    -2.67830656475268e+000
3.00607630262816e+001	-1.24866925654340e+001    -2.68532658359061e+000
3.01300602418605e+001	-1.24871258760936e+001    -2.69236919824275e+000
3.01995172040194e+001	-1.24875617357292e+001    -2.69943451214975e+000
3.02691342810123e+001	-1.24880001619954e+001    -2.70652262943520e+000
3.03389118419420e+001	-1.24884411726957e+001    -2.71363365490205e+000
3.04088502567621e+001	-1.24888847857837e+001    -2.72076769405084e+000
3.04789498962791e+001	-1.24893310193648e+001    -2.72792485309771e+000
3.05492111321544e+001	-1.24897798916976e+001    -2.73510523894922e+000
3.06196343369060e+001	-1.24902314211956e+001    -2.74230895923484e+000
3.06902198839108e+001	-1.24906856264288e+001    -2.74953612229626e+000
3.07609681474063e+001	-1.24911425261252e+001    -2.75678683721261e+000
3.08318795024928e+001	-1.24916021391724e+001    -2.76406121377895e+000
3.09029543251352e+001	-1.24920644846194e+001    -2.77135936255695e+000
3.09741929921651e+001	-1.24925295816783e+001    -2.77868139480586e+000
3.10455958812828e+001	-1.24929974497257e+001    -2.78602742257715e+000
3.11171633710594e+001	-1.24934681083046e+001    -2.79339755867810e+000
3.11888958409386e+001	-1.24939415771264e+001    -2.80079191665719e+000
3.12607936712388e+001	-1.24944178760719e+001    -2.80821061085518e+000
3.13328572431551e+001	-1.24948970251940e+001    -2.81565375636862e+000
3.14050869387614e+001	-1.24953790447186e+001    -2.82312146912264e+000
3.14774831410124e+001	-1.24958639550472e+001    -2.83061386578006e+000
3.15500462337455e+001	-1.24963517767581e+001    -2.83813106382862e+000
3.16227766016830e+001	-1.24968425306089e+001    -2.84567318156650e+000
3.16956746304341e+001	-1.24973362375376e+001    -2.85324033809506e+000
3.17687407064969e+001	-1.24978329186652e+001    -2.86083265334066e+000
3.18419752172605e+001	-1.24983325952973e+001    -2.86845024807274e+000
3.19153785510068e+001	-1.24988352889262e+001    -2.87609324385308e+000
3.19889510969132e+001	-1.24993410212325e+001    -2.88376176313033e+000
3.20626932450539e+001	-1.24998498140877e+001    -2.89145592917080e+000
3.21366053864024e+001	-1.25003616895557e+001    -2.89917586612411e+000
3.22106879128335e+001	-1.25008766698954e+001    -2.90692169898305e+000
3.22849412171255e+001	-1.25013947775621e+001    -2.91469355363820e+000
3.23593656929620e+001	-1.25019160352100e+001    -2.92249155683067e+000
3.24339617349341e+001	-1.25024404656946e+001    -2.93031583620663e+000
3.25087297385426e+001	-1.25029680920742e+001    -2.93816652031735e+000
3.25836701002001e+001	-1.25034989376126e+001    -2.94604373860099e+000
3.26587832172328e+001	-1.25040330257810e+001    -2.95394762141173e+000
3.27340694878830e+001	-1.25045703802606e+001    -2.96187830004163e+000
3.28095293113111e+001	-1.25051110249445e+001    -2.96983590669874e+000
3.28851630875975e+001	-1.25056549839402e+001    -2.97782057453623e+000
3.29609712177449e+001	-1.25062022815719e+001    -2.98583243763428e+000
3.30369541036806e+001	-1.25067529423828e+001    -2.99387163105459e+000
3.31131121482583e+001	-1.25073069911376e+001    -3.00193829080040e+000
3.31894457552602e+001	-1.25078644528246e+001    -3.01003255387457e+000
3.32659553293996e+001	-1.25084253526587e+001    -3.01815455823619e+000
3.33426412763226e+001	-1.25089897160835e+001    -3.02630444284770e+000
3.34195040026106e+001	-1.25095575687737e+001    -3.03448234767119e+000
3.34965439157819e+001	-1.25101289366380e+001    -3.04268841367957e+000
3.35737614242946e+001	-1.25107038458215e+001    -3.05092278284911e+000
3.36511569375482e+001	-1.25112823227081e+001    -3.05918559819947e+000
3.37287308658860e+001	-1.25118643939238e+001    -3.06747700377561e+000
3.38064836205973e+001	-1.25124500863385e+001    -3.07579714470225e+000
3.38844156139194e+001	-1.25130394270693e+001    -3.08414616712219e+000
3.39625272590400e+001	-1.25136324434832e+001    -3.09252421825802e+000
3.40408189700992e+001	-1.25142291631998e+001    -3.10093144640849e+000
3.41192911621920e+001	-1.25148296140938e+001    -3.10936800096682e+000
3.41979442513700e+001	-1.25154338242987e+001    -3.11783403241704e+000
3.42767786546441e+001	-1.25160418222086e+001    -3.12632969235566e+000
3.43557947899865e+001	-1.25166536364820e+001    -3.13485513349556e+000
3.44349930763329e+001	-1.25172692960446e+001    -3.14341050965854e+000
3.45143739335847e+001	-1.25178888300918e+001    -3.15199597582638e+000
3.45939377826113e+001	-1.25185122680925e+001    -3.16061168813346e+000
3.46736850452522e+001	-1.25191396397917e+001    -3.16925780387048e+000
3.47536161443196e+001	-1.25197709752136e+001    -3.17793448149901e+000
3.48337315036002e+001	-1.25204063046653e+001    -3.18664188065145e+000
3.49140315478577e+001	-1.25210456587392e+001    -3.19538016217478e+000
3.49945167028348e+001	-1.25216890683172e+001    -3.20414948809044e+000
3.50751873952558e+001	-1.25223365645731e+001    -3.21295002168180e+000
3.51560440528288e+001	-1.25229881789766e+001    -3.22178192742119e+000
3.52370871042477e+001	-1.25236439432965e+001    -3.23064537105013e+000
3.53183169791947e+001	-1.25243038896040e+001    -3.23954051955384e+000
3.53997341083425e+001	-1.25249680502763e+001    -3.24846754116843e+000
3.54813389233566e+001	-1.25256364580002e+001    -3.25742660541373e+000
3.55631318568975e+001	-1.25263091457754e+001    -3.26641788310784e+000
3.56451133426234e+001	-1.25269861469187e+001    -3.27544154637079e+000
3.57272838151919e+001	-1.25276674950670e+001    -3.28449776862809e+000
3.58096437102626e+001	-1.25283532241814e+001    -3.29358672461816e+000
3.58921934644995e+001	-1.25290433685511e+001    -3.30270859046132e+000
3.59749335155732e+001	-1.25297379627968e+001    -3.31186354359075e+000
3.60578643021632e+001	-1.25304370418750e+001    -3.32105176283618e+000
3.61409862639603e+001	-1.25311406410819e+001    -3.33027342838387e+000
3.62242998416688e+001	-1.25318487960569e+001    -3.33952872182381e+000
3.63078054770091e+001	-1.25325615427874e+001    -3.34881782614269e+000
3.63915036127197e+001	-1.25332789176124e+001    -3.35814092577820e+000
3.64753946925597e+001	-1.25340009572266e+001    -3.36749820658282e+000
3.65594791613115e+001	-1.25347276986850e+001    -3.37688985583475e+000
3.66437574647823e+001	-1.25354591794069e+001    -3.38631606231419e+000
3.67282300498074e+001	-1.25361954371804e+001    -3.39577701625624e+000
3.68128973642521e+001	-1.25369365101665e+001    -3.40527290940887e+000
3.68977598570140e+001	-1.25376824369041e+001    -3.41480393501139e+000
3.69828179780256e+001	-1.25384332563138e+001    -3.42437028783060e+000
3.70680721782565e+001	-1.25391890077031e+001    -3.43397216417544e+000
3.71535229097162e+001	-1.25399497307708e+001    -3.44360976189704e+000
3.72391706254558e+001	-1.25407154656116e+001    -3.45328328043229e+000
3.73250157795710e+001	-1.25414862527213e+001    -3.46299292079661e+000
3.74110588272043e+001	-1.25422621330009e+001    -3.47273888559856e+000
3.74973002245473e+001	-1.25430431477625e+001    -3.48252137907255e+000
3.75837404288433e+001	-1.25438293387333e+001    -3.49234060707151e+000
3.76703798983898e+001	-1.25446207480613e+001    -3.50219677712892e+000
3.77572190925405e+001	-1.25454174183204e+001    -3.51209009841127e+000
3.78442584717082e+001	-1.25462193925151e+001    -3.52202078180561e+000
3.79314984973671e+001	-1.25470267140865e+001    -3.53198903987210e+000
3.80189396320550e+001	-1.25478394269171e+001    -3.54199508688777e+000
3.81065823393762e+001	-1.25486575753363e+001    -3.55203913888658e+000
3.81944270840035e+001	-1.25494812041261e+001    -3.56212141363015e+000
3.82824743316811e+001	-1.25503103585269e+001    -3.57224213068811e+000
3.83707245492267e+001	-1.25511450842423e+001    -3.58240151139032e+000
3.84591782045342e+001	-1.25519854274459e+001    -3.59259977888929e+000
3.85478357665760e+001	-1.25528314347864e+001    -3.60283715814890e+000
3.86366977054058e+001	-1.25536831533939e+001    -3.61311387599906e+000
3.87257644921606e+001	-1.25545406308858e+001    -3.62343016113583e+000
3.88150365990637e+001	-1.25554039153728e+001    -3.63378624413216e+000
3.89045144994269e+001	-1.25562730554652e+001    -3.64418235745624e+000
3.89941986676532e+001	-1.25571481002790e+001    -3.65461873552235e+000
3.90840895792390e+001	-1.25580290994427e+001    -3.66509561466911e+000
3.91741877107771e+001	-1.25589161031032e+001    -3.67561323322493e+000
3.92644935399588e+001	-1.25598091619326e+001    -3.68617183146799e+000
3.93550075455766e+001	-1.25607083271351e+001    -3.69677165173897e+000
3.94457302075266e+001	-1.25616136504534e+001    -3.70741293834302e+000
3.95366620068116e+001	-1.25625251841755e+001    -3.71809593768786e+000
3.96278034255427e+001	-1.25634429811420e+001    -3.72882089821827e+000
3.97191549469428e+001	-1.25643670947531e+001    -3.73958807049264e+000
3.98107170553485e+001	-1.25652975789753e+001    -3.75039770716467e+000
3.99024902362130e+001	-1.25662344883493e+001    -3.76125006305259e+000
3.99944749761085e+001	-1.25671778779970e+001    -3.77214539513177e+000
4.00866717627291e+001	-1.25681278036291e+001    -3.78308396253850e+000
4.01790810848928e+001	-1.25690843215526e+001    -3.79406602662086e+000
4.02717034325447e+001	-1.25700474886788e+001    -3.80509185099323e+000
4.03645392967593e+001	-1.25710173625306e+001    -3.81616170149648e+000
4.04575891697430e+001	-1.25719940012513e+001    -3.82727584624871e+000
4.05508535448371e+001	-1.25729774636117e+001    -3.83843455568902e+000
4.06443329165200e+001	-1.25739678090190e+001    -3.84963810258475e+000
4.07380277804100e+001	-1.25749650975249e+001    -3.86088676205331e+000
4.08319386332679e+001	-1.25759693898340e+001    -3.87218081157318e+000
4.09260659729998e+001	-1.25769807473124e+001    -3.88352053107480e+000
4.10204102986594e+001	-1.25779992319966e+001    -3.89490620288237e+000
4.11149721104509e+001	-1.25790249066020e+001    -3.90633811178658e+000
4.12097519097317e+001	-1.25800578345321e+001    -3.91781654508838e+000
4.13047501990148e+001	-1.25810980798878e+001    -3.92934179259165e+000
4.13999674819717e+001	-1.25821457074763e+001    -3.94091414661779e+000
4.14954042634350e+001	-1.25832007828207e+001    -3.95253390208933e+000
4.15910610494009e+001	-1.25842633721696e+001    -3.96420135652638e+000
4.16869383470322e+001	-1.25853335425067e+001    -3.97591681005391e+000
4.17830366646609e+001	-1.25864113615607e+001    -3.98768056547074e+000
4.18793565117905e+001	-1.25874968978153e+001    -3.99949292825709e+000
4.19758983990994e+001	-1.25885902205195e+001    -4.01135420661797e+000
4.20726628384431e+001	-1.25896913996976e+001    -4.02326471150162e+000
4.21696503428569e+001	-1.25908005061601e+001    -4.03522475661382e+000
4.22668614265589e+001	-1.25919176115143e+001    -4.04723465850546e+000
4.23642966049528e+001	-1.25930427881746e+001    -4.05929473654685e+000
4.24619563946299e+001	-1.25941761093742e+001    -4.07140531297163e+000
4.25598413133729e+001	-1.25953176491760e+001    -4.08356671294929e+000
4.26579518801579e+001	-1.25964674824838e+001    -4.09577926455991e+000
4.27562886151572e+001	-1.25976256850541e+001    -4.10804329885588e+000
4.28548520397426e+001	-1.25987923335076e+001    -4.12035914991652e+000
4.29536426764873e+001	-1.25999675053414e+001    -4.13272715485187e+000
